x,y,z,current_height,timestamp
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183820.4990625
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183822.565408
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183824.6924515
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183826.7963452
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183828.8647377
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183830.9308035
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183833.030108
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183835.1081855
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183837.225261
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183839.2965395
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183841.3501053
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183843.4669075
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183845.5667968
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183847.667835
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183849.7798126
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183851.880324
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183853.9615166
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183856.020054
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183858.0931304
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183860.2034278
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183862.296041
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183864.3731062
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183866.4911964
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183868.5465052
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183870.6542816
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183872.7541664
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183874.8281722
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183876.8953013
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183878.9802465
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183881.0660837
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183883.1455536
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183885.2012503
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183887.2960918
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183889.3973773
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183891.478248
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183893.5369797
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183895.601873
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183897.6711614
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183899.757973
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183901.861038
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183903.954155
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183906.0621576
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183908.1427135
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183910.2247949
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183912.3041415
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183914.3942041
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183916.4722378
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183918.558248
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183920.6315973
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183922.7344604
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183924.81155
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183926.9024343
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183928.9846559
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183931.0502312
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183933.1614077
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183935.2670908
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183937.3301072
200.00018310546875,-8.344650268554688e-06,-18.5,5,1761183939.3971615
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183941.4986508
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183943.5840979
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183945.6750298
200.00018310546875,-8.344650268554688e-06,-18.5,5,1761183947.772309
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183952.9025083
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183954.9772155
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183957.020884
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183959.1424909
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183961.244768
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183963.3586435
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183965.4419816
200.00018310546875,-8.344650268554688e-06,-18.5,3,1761183967.5451784
200.00018310546875,-8.344650268554688e-06,-18.5,5,1761183969.6404562
200.00018310546875,-8.344650268554688e-06,-18.5,6,1761183975.771754
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183980.8759708
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183982.9499724
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183985.0326684
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183987.0946825
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183989.192028
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183991.3241286
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183993.4127095
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183995.507499
200.00018310546875,-8.344650268554688e-06,-18.5,4,1761183997.5616949
100.00009155273438,-1.0967254638671875e-05,-19.5,4,1761184107.8960567
100.00006103515625,14.539325714111328,-19.5,4,1761184109.938178
100.00006103515625,39.49138259887695,-19.5001220703125,4,1761184112.0143454
100.00006103515625,64.25144958496094,-19.50006103515625,4,1761184114.0772936
100.00006103515625,89.3953857421875,-19.50006103515625,4,1761184116.1970787
100.0001220703125,114.53943634033203,-19.4998779296875,4,1761184118.2929769
100.00006103515625,139.77931213378906,-19.5,3,1761184120.3928094
100.00009155273438,164.53941345214844,-19.49993896484375,3,1761184122.439244
100.00003051757812,193.09823608398438,-19.49993896484375,5,1761184127.612369
100.00003051757812,168.3781280517578,-19.49993896484375,5,1761184129.6987817
100.00003051757812,106.6698989868164,-19.5,4,1761184134.8467913
100.00006103515625,81.5259017944336,-19.50006103515625,4,1761184136.9383647
100.00003051757812,56.09408187866211,-19.50006103515625,4,1761184139.0618222
100.00003051757812,30.85413932800293,-19.50006103515625,4,1761184141.1701465
100.0001220703125,5.653214931488037,-19.50006103515625,4,1761184143.2719967
100.00009155273438,3.62396240234375e-05,-19.5,5,1761184229.4584863
100.29998779296875,15.786924362182617,-19.50006103515625,5,1761184231.527799
100.77960205078125,41.02687072753906,-19.5,5,1761184233.6341534
101.25372314453125,65.97892761230469,-19.50006103515625,5,1761184235.7283626
101.72592163085938,90.83493041992188,-19.50006103515625,4,1761184237.7810555
102.19998168945312,115.78694152832031,-19.5,4,1761184239.864267
102.67410278320312,140.73898315429688,-19.5,4,1761184241.9392462
103.14639282226562,165.59500122070312,-19.5,3,1761184244.0176523
104.32427978515625,227.5911407470703,-19.50006103515625,4,1761184249.1825626
104.80014038085938,252.6391143798828,-19.50006103515625,4,1761184251.28076
105.27615356445312,277.68719482421875,-19.5,4,1761184253.359831
105.75015258789062,302.63922119140625,-19.5,3,1761184255.4360182
106.23153686523438,327.97515869140625,-19.49993896484375,3,1761184257.550741
106.71115112304688,353.21502685546875,-19.49993896484375,3,1761184259.6699326
107.19061279296875,378.4549865722656,-19.49993896484375,3,1761184261.78168
107.60000610351562,379.41461181640625,-19.5,5,1761184266.9873188
107.60006713867188,354.2706298828125,-19.49993896484375,5,1761184269.0792565
107.60003662109375,329.12677001953125,-19.49993896484375,5,1761184271.182966
107.60000610351562,267.2265319824219,-19.49993896484375,4,1761184276.3305583
107.60006713867188,242.1785430908203,-19.5001220703125,4,1761184278.4270732
107.60003662109375,217.03460693359375,-19.50006103515625,5,1761184280.5211444
107.60003662109375,200.00404357910156,-19.4998779296875,5,1761184282.6265616
-99.99998474121094,-1.0967254638671875e-05,-17.00006103515625,3,1761187607.6179452
-89.10392761230469,1.239776611328125e-05,-17.0,3,1761187609.7059114
-63.951904296875,6.4373016357421875e-06,-17.0,3,1761187611.8052707
-38.703887939453125,7.152557373046875e-07,-16.99993896484375,3,1761187613.9087067
-13.455902099609375,3.170967102050781e-05,-16.99993896484375,3,1761187615.991786
11.4080810546875,1.3828277587890625e-05,-16.99993896484375,3,1761187618.0786862
73.2320556640625,-3.147125244140625e-05,-17.0001220703125,7,1761187623.2198498
98.28805541992188,8.58306884765625e-06,-17.00006103515625,3,1761187625.31994
123.34408569335938,-1.811981201171875e-05,-17.0,3,1761187627.4164288
185.26412963867188,5.9604644775390625e-06,-17.00006103515625,4,1761187632.5693445
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187634.6740057
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187636.7394404
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187638.8129735
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187640.8795974
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187642.9442232
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187645.0342681
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187647.1133928
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187652.2081325
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187654.3034089
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187656.4111183
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187658.5379627
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187660.6448445
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187662.7135637
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187664.7806244
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187666.8763628
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187668.942791
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187670.988578
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187673.047645
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187675.162443
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187677.2692351
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187679.3642728
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187681.4861708
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187683.5744677
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187685.681925
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187687.800207
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,5,1761187689.8898404
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187696.0985584
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187698.2239141
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187700.3227055
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187702.4028141
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187704.4825113
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187706.5737584
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187708.692293
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187710.7896695
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187712.8645337
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187714.9641726
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187717.0359764
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187719.143233
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187721.2287047
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,4,1761187723.3372712
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187725.4149437
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187727.5155628
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187729.5727007
200.0001220703125,-4.792213439941406e-05,-17.00006103515625,3,1761187731.6408932
100.00009155273438,-8.821487426757812e-06,-18.0001220703125,4,1761187839.3247895
100.00009155273438,15.211122512817383,-18.00018310546875,4,1761187841.4231436
100.00006103515625,40.451087951660156,-18.00018310546875,3,1761187843.5376523
100.00003051757812,65.88294219970703,-18.000244140625,3,1761187845.6292503
100.0,90.64300537109375,-18.00018310546875,3,1761187847.7203858
100.00003051757812,115.78695678710938,-18.00018310546875,3,1761187849.7920291
100.00006103515625,140.45101928710938,-18.0001220703125,2,1761187851.8514059
100.0,199.0028076171875,-18.0001220703125,4,1761187856.9765944
100.00006103515625,192.72914123535156,-18.0001220703125,4,1761187859.093416
100.00006103515625,167.8983154296875,-18.0001220703125,4,1761187861.1512501
100.00009155273438,142.9463348388672,-18.0001220703125,5,1761187863.2528749
100.00003051757812,117.61039733886719,-18.0001220703125,5,1761187865.3463416
100.00003051757812,55.326324462890625,-18.000244140625,4,1761187870.5483549
100.00006103515625,30.56626319885254,-18.0001220703125,4,1761187872.6135042
100.00006103515625,5.5671210289001465,-18.00018310546875,4,1761187874.6993873
88.81002807617188,361.27642822265625,-18.0001220703125,5,1761187969.645948
88.81002807617188,335.74859619140625,-18.00006103515625,3,1761187971.7522633
88.81002807617188,310.7966003417969,-18.00006103515625,4,1761187973.846401
88.81005859375,285.6526794433594,-18.00018310546875,4,1761187975.9442909
88.81005859375,260.9885559082031,-18.0001220703125,4,1761187977.9864604
88.80999755859375,236.03648376464844,-18.00018310546875,5,1761187980.0854723
88.81008911132812,210.7005615234375,-18.0001220703125,5,1761187982.189373
-99.99986267089844,-1.2636184692382812e-05,-17.49993896484375,4,1761188204.2666516
-89.39193725585938,9.5367431640625e-06,-17.5,4,1761188206.3468199
-64.43194580078125,3.337860107421875e-06,-17.49993896484375,4,1761188208.4391701
-39.183929443359375,-2.1457672119140625e-06,-17.50006103515625,4,1761188210.5523548
-14.031951904296875,2.9087066650390625e-05,-17.49993896484375,4,1761188212.6248705
10.83203125,1.1444091796875e-05,-17.5,3,1761188214.7198412
36.080078125,-3.314018249511719e-05,-17.4998779296875,3,1761188216.828194
110.00009155273438,5.0067901611328125e-06,-17.5,5,1761188222.9600344
134.96005249023438,-2.4318695068359375e-05,-17.49993896484375,4,1761188225.03774
159.8240966796875,7.152557373046875e-07,-17.49993896484375,3,1761188227.139945
184.880126953125,5.0067901611328125e-06,-17.49993896484375,3,1761188229.2183933
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188231.3296754
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188233.454984
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,2,1761188235.536587
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188237.6110315
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188239.7095869
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188241.7885787
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188243.8672214
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,2,1761188245.9894242
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188248.094289
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188250.1920779
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188255.3327763
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188257.4286823
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188259.5175264
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188261.581153
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188263.6591034
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188265.7829328
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188267.884063
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188269.9773211
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188272.0636048
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188274.1737525
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188276.2483358
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188278.3467348
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188280.420507
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188282.5197384
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188284.6313338
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188286.6902003
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188288.8063672
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188290.9381816
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188293.0273728
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188298.135183
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188300.2569354
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188302.3602004
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188304.444539
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188306.518316
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188308.6342332
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188310.7531924
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188312.837937
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188314.9440196
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188317.0127058
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,6,1761188322.2253532
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,3,1761188327.3937035
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,2,1761188329.4765031
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188331.5842593
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,4,1761188333.6811757
200.0001220703125,-6.9141387939453125e-06,-17.4998779296875,5,1761188335.7474756
-28.53668212890625,24.202497482299805,-18.49993896484375,3,1761188464.2544463
-8.524993896484375,39.59614181518555,-18.49981689453125,3,1761188466.3436
11.258453369140625,54.814178466796875,-18.5,3,1761188468.4266193
60.260498046875,92.50806427001953,-18.5,4,1761188473.582423
109.64303588867188,130.49461364746094,-18.49993896484375,5,1761188478.7701051
129.35028076171875,145.65414428710938,-18.4998779296875,4,1761188480.861444
149.362060546875,161.04776000976562,-18.4998779296875,3,1761188482.9502528
197.52752685546875,198.09800720214844,-18.5,4,1761188488.1000292
200.0001220703125,196.68113708496094,-18.4998779296875,4,1761188490.189163
200.0001220703125,172.60081481933594,-18.49993896484375,4,1761188492.2557569
200.0,147.264892578125,-18.4998779296875,5,1761188494.3666077
200.00006103515625,121.92902374267578,-18.4998779296875,5,1761188496.4734316
200.00006103515625,96.6890869140625,-18.4998779296875,6,1761188498.5587447
200.00006103515625,35.07676315307617,-18.4998779296875,3,1761188503.711866
200.0001220703125,9.836864471435547,-18.49993896484375,3,1761188505.8176768
187.60003662109375,324.6162109375,-18.49993896484375,4,1761188606.7696548
187.60000610351562,299.5682373046875,-18.49993896484375,4,1761188608.8763647
187.60006713867188,274.2322692871094,-18.49993896484375,4,1761188610.9690788
187.60006713867188,249.1842803955078,-18.49993896484375,5,1761188613.0833535
187.60009765625,224.0403594970703,-18.49993896484375,5,1761188615.1571567
-99.99995422363281,2.3365020751953125e-05,-19.49993896484375,4,1761188902.893891
-88.62393188476562,7.867813110351562e-06,-19.5,4,1761188905.0122423
-63.75994873046875,1.6689300537109375e-06,-19.49993896484375,4,1761188907.0623977
-38.3199462890625,-3.5762786865234375e-06,-19.50006103515625,4,1761188909.205838
-12.879974365234375,2.8371810913085938e-05,-19.49993896484375,3,1761188911.2975168
12.176116943359375,1.1205673217773438e-05,-19.49993896484375,3,1761188913.410175
73.71212768554688,-3.457069396972656e-05,-19.49993896484375,4,1761188918.535045
98.96011352539062,-1.2159347534179688e-05,-19.5,4,1761188920.6405454
123.82412719726562,-2.1219253540039062e-05,-19.5,3,1761188922.6910942
148.88003540039062,3.0517578125e-05,-19.4998779296875,3,1761188924.7814298
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188929.922581
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188931.998408
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188934.0433931
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188936.1231995
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188938.1917555
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188940.2588
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188942.3647254
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188944.4294586
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188946.515567
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188948.6245725
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188950.717206
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188952.8101218
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188954.8879807
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188956.953012
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188959.0206141
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188961.1039014
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188963.22528
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188965.3186586
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188967.423475
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761188969.5315228
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188971.621605
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188973.753789
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188975.8287017
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188981.0325844
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188983.1462405
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188989.3171132
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188991.3825147
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188993.4377303
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188995.536571
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,5,1761188997.6204631
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761188999.734772
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189001.8582046
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189003.9447918
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189006.0152307
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,2,1761189008.110198
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189010.1875854
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189012.2640383
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189014.3617606
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761189016.455543
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761189018.553589
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761189020.6556137
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,3,1761189022.7189178
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189024.7910237
200.0001220703125,-9.5367431640625e-06,-19.49993896484375,4,1761189026.8615437
-35.802032470703125,30.24738121032715,-20.49993896484375,3,1761189153.3262002
-19.910003662109375,50.11249542236328,-20.49993896484375,3,1761189155.431503
-4.257781982421875,69.67768096923828,-20.4998779296875,3,1761189157.5296774
11.454345703125,89.31781768798828,-20.4998779296875,3,1761189159.630325
50.01507568359375,137.5187530517578,-20.4998779296875,4,1761189164.753967
65.54730224609375,156.93408203125,-20.49993896484375,3,1761189166.842815
99.98428344726562,199.98036193847656,-20.4998779296875,5,1761189172.0337121
100.0,187.5719757080078,-20.49993896484375,4,1761189174.1146684
100.00003051757812,162.9079132080078,-20.4998779296875,4,1761189176.172742
100.0,137.66798400878906,-20.49993896484375,5,1761189178.2942176
100.00006103515625,112.42803955078125,-20.49993896484375,5,1761189180.382502
100.00006103515625,50.911739349365234,-20.5,4,1761189185.5297894
100.00006103515625,25.76776695251465,-20.5,4,1761189187.614315
100.00003051757812,2.1066455841064453,-20.49993896484375,4,1761189189.705731
88.72006225585938,348.5125427246094,-20.4998779296875,3,1761189290.7810147
88.72003173828125,323.6565246582031,-20.49993896484375,4,1761189292.863372
88.72003173828125,298.6084899902344,-20.5,4,1761189294.9288461
88.72006225585938,273.46453857421875,-20.5,4,1761189297.0251524
88.72003173828125,248.7044219970703,-20.5,4,1761189299.0907097
88.72003173828125,224.0403289794922,-20.4998779296875,5,1761189301.159038
-99.99993896484375,1.621246337890625e-05,-22.0,4,1761189883.417087
-89.48786926269531,-2.384185791015625e-06,-21.99993896484375,3,1761189885.5181966
-64.1439208984375,-5.245208740234375e-06,-22.00006103515625,3,1761189887.6280382
-39.087921142578125,-1.0728836059570312e-05,-22.0,3,1761189889.700771
-14.223907470703125,2.09808349609375e-05,-22.00006103515625,3,1761189891.7951245
10.832122802734375,4.0531158447265625e-06,-21.99993896484375,3,1761189893.878987
72.94412231445312,2.86102294921875e-06,-22.0,4,1761189899.036229
98.00009155273438,-1.6927719116210938e-05,-22.0,4,1761189901.136244
123.152099609375,-4.363059997558594e-05,-22.0,3,1761189903.2480717
148.68807983398438,2.6941299438476562e-05,-21.99993896484375,3,1761189905.368124
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189911.5284188
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189913.6198325
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189915.6925642
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,5,1761189917.8008013
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,5,1761189919.8598533
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,5,1761189921.950315
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189924.01389
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189926.1233666
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189928.2323182
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189930.3611777
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189932.466934
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189934.548725
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189936.6544003
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189938.7664177
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,5,1761189940.8761551
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,5,1761189942.934763
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189945.0311265
200.0001220703125,-1.239776611328125e-05,-21.99993896484375,4,1761189947.0931387
