id,group_tag,print_tag,image_tag1,image_tag2,humidity,temperature,print_speed,layer_height,pressure,width,image_tag3,comments
438,Session_20250418-113313_SSE,20250418-123633_p358,,c2_20250418-123633.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
439,Session_20250418-113313_SSE,20250418-123734_p359,,c2_20250418-123734.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
440,Session_20250418-113313_SSE,20250418-123834_p360,,c2_20250418-123834.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
441,Session_20250418-113313_SSE,20250418-123934_p361,,c2_20250418-123934.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
442,Session_20250418-113313_SSE,20250418-124035_p362,,c2_20250418-124035.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
443,Session_20250418-113313_SSE,20250418-124135_p363,,c2_20250418-124135.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.4,
444,Session_20250418-113313_SSE,20250418-124236_p364,,c2_20250418-124236.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.4,
445,Session_20250418-113313_SSE,20250418-124336_p365,,c2_20250418-124336.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.4,
446,Session_20250418-113313_SSE,20250418-124437_p366,,c2_20250418-124437.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
447,Session_20250418-113313_SSE,20250418-124537_p367,,c2_20250418-124537.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
448,Session_20250418-113313_SSE,20250418-124638_p368,,c2_20250418-124638.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
449,Session_20250418-113313_SSE,20250418-124738_p369,,c2_20250418-124738.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.6,
450,Session_20250418-113313_SSE,20250418-124838_p370,,c2_20250418-124838.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
451,Session_20250418-113313_SSE,20250418-124939_p371,,c2_20250418-124939.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.4,
452,Session_20250418-113313_SSE,20250418-125039_p372,,c2_20250418-125039.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.5,
453,Session_20250418-113313_SSE,20250418-125140_p373,,c2_20250418-125140.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.6,
454,Session_20250418-113313_SSE,20250418-125240_p374,,c2_20250418-125240.jpg,19.6,100.0,15.0,0.0,0.0,0.0,12.5,
455,Session_20250418-113313_SSE,20250418-125341_p375,,c2_20250418-125341.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.6,
456,Session_20250418-113313_SSE,20250418-125441_p376,,c2_20250418-125441.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.7,
457,Session_20250418-113313_SSE,20250418-125542_p377,,c2_20250418-125542.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.7,
458,Session_20250418-113313_SSE,20250418-125642_p378,,c2_20250418-125642.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
459,Session_20250418-113313_SSE,20250418-125742_p379,,c2_20250418-125742.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
460,Session_20250418-113313_SSE,20250418-125842_p380,,c2_20250418-125842.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
461,Session_20250418-113313_SSE,20250418-125943_p381,,c2_20250418-125943.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
462,Session_20250418-113313_SSE,20250418-130043_p382,,c2_20250418-130043.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
463,Session_20250418-113313_SSE,20250418-130144_p383,,c2_20250418-130144.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.8,
464,Session_20250418-113313_SSE,20250418-130244_p384,,c2_20250418-130244.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
465,Session_20250418-113313_SSE,20250418-130344_p385,,c2_20250418-130344.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
466,Session_20250418-113313_SSE,20250418-130445_p386,,c2_20250418-130445.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.8,
467,Session_20250418-113313_SSE,20250418-130545_p387,,c2_20250418-130545.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.8,
468,Session_20250418-113313_SSE,20250418-130645_p388,,c2_20250418-130645.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.7,
469,Session_20250418-113313_SSE,20250418-130746_p389,,c2_20250418-130746.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.7,
470,Session_20250418-113313_SSE,20250418-130846_p390,,c2_20250418-130846.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.6,
471,Session_20250418-113313_SSE,20250418-130946_p391,,c2_20250418-130946.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.7,
472,Session_20250418-113313_SSE,20250418-131047_p392,,c2_20250418-131047.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.7,
473,Session_20250418-113313_SSE,20250418-131147_p393,,c2_20250418-131147.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.7,
474,Session_20250418-113313_SSE,20250418-131247_p394,,c2_20250418-131247.jpg,19.7,100.0,15.0,0.0,0.0,0.0,12.7,
475,Session_20250418-113313_SSE,20250418-131348_p395,,c2_20250418-131348.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.7,
476,Session_20250418-113313_SSE,20250418-131449_p396,,c2_20250418-131449.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.6,
477,Session_20250418-113313_SSE,20250418-131549_p397,,c2_20250418-131549.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.7,
478,Session_20250418-113313_SSE,20250418-131649_p398,,c2_20250418-131649.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.6,
479,Session_20250418-113313_SSE,20250418-131749_p399,,c2_20250418-131749.jpg,19.8,100.0,15.0,0.0,0.0,0.0,12.7,
