id,group_tag,print_tag,image_tag1,image_tag2,humidity,temperature,print_speed,layer_height,pressure,width,image_tag3,comments
204,Dylan_20250730-114428_SSE,20250730-121759_p180,c1_20250730-121759.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
205,Dylan_20250730-114428_SSE,20250730-121813_p181,c1_20250730-121813.jpg,None,0.0,37.0,22.7,50.0,15.0,Change speed to 75,None,None
206,Dylan_20250730-114428_SSE,20250730-121823_p182,c1_20250730-121823.jpg,None,0.0,37.1,22.8,50.0,15.0,Change speed to 75,None,None
207,Dylan_20250730-114428_SSE,20250730-121834_p183,c1_20250730-121834.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
208,Dylan_20250730-114428_SSE,20250730-121847_p184,c1_20250730-121847.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
209,Dylan_20250730-114428_SSE,20250730-121858_p185,c1_20250730-121858.jpg,None,0.0,37.1,22.8,50.0,15.0,Change speed to 75,None,None
210,Dylan_20250730-114428_SSE,20250730-121908_p186,c1_20250730-121908.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
211,Dylan_20250730-114428_SSE,20250730-121921_p187,c1_20250730-121921.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
212,Dylan_20250730-114428_SSE,20250730-121931_p188,c1_20250730-121931.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
213,Dylan_20250730-114428_SSE,20250730-121942_p189,c1_20250730-121942.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
214,Dylan_20250730-114428_SSE,20250730-121955_p190,c1_20250730-121955.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
215,Dylan_20250730-114428_SSE,20250730-122006_p191,c1_20250730-122006.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
216,Dylan_20250730-114428_SSE,20250730-122016_p192,c1_20250730-122016.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
217,Dylan_20250730-114428_SSE,20250730-122030_p193,c1_20250730-122030.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
218,Dylan_20250730-114428_SSE,20250730-122040_p194,c1_20250730-122040.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
219,Dylan_20250730-114428_SSE,20250730-122050_p195,c1_20250730-122050.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
220,Dylan_20250730-114428_SSE,20250730-122104_p196,c1_20250730-122104.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
221,Dylan_20250730-114428_SSE,20250730-122114_p197,c1_20250730-122114.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
222,Dylan_20250730-114428_SSE,20250730-122124_p198,c1_20250730-122124.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
223,Dylan_20250730-114428_SSE,20250730-122138_p199,c1_20250730-122138.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
224,Dylan_20250730-114428_SSE,20250730-122148_p200,c1_20250730-122148.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
225,Dylan_20250730-114428_SSE,20250730-122158_p201,c1_20250730-122158.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
226,Dylan_20250730-114428_SSE,20250730-122212_p202,c1_20250730-122212.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
227,Dylan_20250730-114428_SSE,20250730-122222_p203,c1_20250730-122222.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
228,Dylan_20250730-114428_SSE,20250730-122232_p204,c1_20250730-122232.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
229,Dylan_20250730-114428_SSE,20250730-122246_p205,c1_20250730-122246.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
230,Dylan_20250730-114428_SSE,20250730-122256_p206,c1_20250730-122256.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
231,Dylan_20250730-114428_SSE,20250730-122306_p207,c1_20250730-122306.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
232,Dylan_20250730-114428_SSE,20250730-122320_p208,c1_20250730-122320.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
233,Dylan_20250730-114428_SSE,20250730-122330_p209,c1_20250730-122330.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
234,Dylan_20250730-114428_SSE,20250730-122340_p210,c1_20250730-122340.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
235,Dylan_20250730-114428_SSE,20250730-122354_p211,c1_20250730-122354.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
236,Dylan_20250730-114428_SSE,20250730-122404_p212,c1_20250730-122404.jpg,None,0.0,37.2,22.7,50.0,15.0,Change speed to 75,None,None
237,Dylan_20250730-114428_SSE,20250730-122415_p213,c1_20250730-122415.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
238,Dylan_20250730-114428_SSE,20250730-122428_p214,c1_20250730-122428.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
239,Dylan_20250730-114428_SSE,20250730-122438_p215,c1_20250730-122438.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
240,Dylan_20250730-114428_SSE,20250730-122448_p216,c1_20250730-122448.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
241,Dylan_20250730-114428_SSE,20250730-122502_p217,c1_20250730-122502.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
242,Dylan_20250730-114428_SSE,20250730-122512_p218,c1_20250730-122512.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
243,Dylan_20250730-114428_SSE,20250730-122522_p219,c1_20250730-122522.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
244,Dylan_20250730-114428_SSE,20250730-122536_p220,c1_20250730-122536.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
245,Dylan_20250730-114428_SSE,20250730-122546_p221,c1_20250730-122546.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
246,Dylan_20250730-114428_SSE,20250730-122556_p222,c1_20250730-122556.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
247,Dylan_20250730-114428_SSE,20250730-122610_p223,c1_20250730-122610.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
248,Dylan_20250730-114428_SSE,20250730-122621_p224,c1_20250730-122621.jpg,None,0.0,37.1,22.7,50.0,15.0,Change speed to 75,None,None
